views,content,area,content_tokens
4,Mercado de AMECAMECA ,2701,"['mercado', 'de', 'amecameca']"
4,gris V ,363,"['gri', 'v']"
4,ALEXITY 8A in ,337,"['alex', '8a', 'in']"
3,NO COMPRO SALIDA EN NADA FAMILIA VLOG#32 ,947,"['no', 'compro', 'salida', 'en', 'nada', 'familia', 'vlog', '#', '32']"
3,ISRAEL GALILEIA ,465,"['israel', 'galileia']"
4,POMERODE ,1045,['pomerod']
4,SURPRISE BUAT ISTRI Nyaris Ngamuk ,1691,"['surpris', 'buat', 'istri', 'nyari', 'ngamuk']"
3,VLOG NO COPYRIGHT ,1179,"['vlog', 'no', 'copyright']"
2,MOVING VLOG! ,1828,"['move', 'vlog', '!']"
3,MAKLOWICZ KANAPKI MAKLOWICZ ,894,"['maklowicz', 'kanapki', 'maklowicz']"
4,LaLiga Santander VEO UN PARTIDO DE FUTBOL DESDE UN EDIFICIO ,2022,"['laliga', 'santand', 'veo', 'un', 'partido', 'de', 'futbol', 'desd', 'un', 'edificio']"
1,  ,0,[]
2,VLOG ,1156,['vlog']
0,  ,0,[]
3,#CHALLENGE CZY ZOSTANE VEGAN?! ,1609,"['#', 'challeng', 'czi', 'zostan', 'vegan', '?', '!']"
3,VLOG NO COPYRIGHT ,1253,"['vlog', 'no', 'copyright']"
3,GAZIANTEP'TEKI EN GUZEL IFTAR hayalhanem mersin ,1839,"[""gaziantep'teki"", 'en', 'guzel', 'iftar', 'hayalhanem', 'mersin']"
2,SECRET PLACE COCONUT BEACH 2 FRENCH MANILA IN ,1345,"['secret', 'place', 'coconut', 'beach', '2', 'french', 'manila', 'in']"
3,CAM NEWTON VEGAN STRONG ,1406,"['cam', 'newton', 'vegan', 'strong']"
4,FARM PORTAL AP ,825,"['farm', 'portal', 'ap']"
0,DOMINICAN REPUBLIC ,230,"['dominican', 'republ']"
3,JYP OFFICIAL ,655,"['jyp', 'offici']"
2,VLOG #2 ,723,"['vlog', '#', '2']"
4,Goor ,43,['goor']
3,ADMIS ,530,['admi']
4,AVENGERS ENDGAME KOREA VLOG ,844,"['aveng', 'endgam', 'korea', 'vlog']"
4,CN BEN 10 ,1126,"['cn', 'ben', '10']"
0,school vlog!!! ,1414,"['school', 'vlog', '!', '!', '!']"
3,WE DIDN'T COME THIS FAR TO ONLY COME. THIS FAR ,1450,"['we', 'did', ""n't"", 'come', 'thi', 'far', 'to', 'onli', 'come', '.', 'thi', 'far']"
3,Audities ,835,['auditi']
3,o ORANJELEEUWINNEN VLOG ,518,"['o', 'oranjeleeuwinnen', 'vlog']"
3,EVEN OVER DE LIEFDE ,648,"['even', 'over', 'de', 'liefd']"
2,Buenos Aires can Palas NATURAL 290 BIFE can HORIZO $350 Guarnician Callao a de Mol 4K WALK ,4649,"['bueno', 'air', 'can', 'pala', 'natur', '290', 'bife', 'can', 'horizo', '$', '350', 'guarnician', 'callao', 'a', 'de', 'mol', '4k', 'walk']"
3,A ! Perigo na FRONTEIRA ,1397,"['a', '!', 'perigo', 'na', 'fronteira']"
3,Rio DE AFYONKARAHISAR BURASIAFYON my YA? ,1967,"['rio', 'de', 'afyonkarahisar', 'burasiafyon', 'my', 'ya', '?']"
4,  ,0,[]
4,FANSCONTROL MYDAY ,715,"['fanscontrol', 'myday']"
3,100K O&A ,1895,"['100k', 'o', '&', 'a']"
2,PODROZEPL ,53,['podrozepl']
0,  ,0,[]
4,  ,0,[]
4,WAT is ER GEBEURD? ,1266,"['wat', 'is', 'er', 'gebeurd', '?']"
4,ASMR ,1177,['asmr']
0,  ,0,[]
1,  ,0,[]
3,BEST CAMERA! SONY A7 III REVIEW ,2254,"['best', 'camera', '!', 'soni', 'a7', 'iii', 'review']"
4,GETTING SHAVED AFTER 4 YEARS ,855,"['get', 'shave', 'after', '4', 'year']"
4,LANDO COREANO ,1560,"['lando', 'coreano']"
4,PHUKET BANGKOK ,1279,"['phuket', 'bangkok']"
1,SPP VLOG #2 DECEMBER AVENUE WITH CRUSH ,5017,"['spp', 'vlog', '#', '2', 'decemb', 'avenu', 'with', 'crush']"
0,  ,0,[]
4,NOOO!! ,240,"['nooo', '!', '!']"
2,5 ,38,['5']
4,24 HORAS EN UN MUNDO ROSA HA ,2670,"['24', 'hora', 'en', 'un', 'mundo', 'rosa', 'ha']"
4,HAYALHANEMT BIRBIRINE KATTIK ,1494,"['hayalhanemt', 'birbirin', 'kattik']"
0,  ,0,[]
3,e $5 ,57,"['e', '$', '5']"
3,R Bros ,164,"['r', 'bro']"
4,  ,0,[]
4,W ,83,['w']
0,When ms c plays billie eilish InshOt ,602,"['when', 'ms', 'c', 'play', 'billi', 'eilish', 'inshot']"
0,2019 ,354,['2019']
3,VOLVER AL CARIBE MEXICANO 17 ANOS DESPUES VLOG 147 ,1825,"['volver', 'al', 'carib', 'mexicano', '17', 'ano', 'despu', 'vlog', '147']"
0,  ,0,[]
4,QUIERO EL DIVORCIO ,2100,"['quiero', 'el', 'divorcio']"
0,My 1st Vlog For Badshah Pehelwan Khan ,2492,"['my', '1st', 'vlog', 'for', 'badshah', 'pehelwan', 'khan']"
2,N INDIA NEEDSMORE START ,563,"['n', 'india', 'needsmor', 'start']"
2,#CDFTV VLOG #95 nosso 1 SALARIO ,1013,"['#', 'cdftv', 'vlog', '#', '95', 'nosso', '1', 'salario']"
4,I ,460,['i']
0,ENCANTO AMAPA ,94,"['encanto', 'amapa']"
2,  ,0,[]
0,Happenings in mah layp III ,661,"['happen', 'in', 'mah', 'layp', 'iii']"
2,vlog in Italian #83 perche 2 ,1140,"['vlog', 'in', 'italian', '#', '83', 'perch', '2']"
0,BTS SPEAK YOURSELF CONCERT CUTIESS SKDJK CHICAGO DAY 1 this is what happiness is a LOVE Im died MY FIRST BTS (KPOP) CONCERT BTS ILOVE YOU so FREAKING MUCH ,1824,"['bt', 'speak', 'yourself', 'concert', 'cutiess', 'skdjk', 'chicago', 'day', '1', 'thi', 'is', 'what', 'happi', 'is', 'a', 'love', 'im', 'die', 'my', 'first', 'bt', '(', 'kpop', ')', 'concert', 'bt', 'ilov', 'you', 'so', 'freak', 'much']"
0,Part 2 Viog ,1464,"['part', '2', 'viog']"
3,HOME RENT & MY CAR IN CANADA P #TDVLOG 1 -MOM'S HEADPHONES ,2165,"['home', 'rent', '&', 'my', 'car', 'in', 'canada', 'p', '#', 'tdvlog', '1', '-mom', ""'s"", 'headphon']"
0,My Evening Routine #vlog 2 ,1575,"['my', 'even', 'routin', '#', 'vlog', '2']"
4,m ,34,['m']
0,VideaShow ,44,['videashow']
2,  ,0,[]
4,YouTube FANFEST ,1613,"['youtub', 'fanfest']"
2,NGAY CUOI CUNG DI HOC ,663,"['ngay', 'cuoi', 'cung', 'di', 'hoc']"
3,VLOG NO COPYRIGHT ,1227,"['vlog', 'no', 'copyright']"
4,  ,0,[]
1,ROTINA DA MANHA ,636,"['rotina', 'da', 'manha']"
0,  ,0,[]
3,VLOG NO COPYRIGHT ,1278,"['vlog', 'no', 'copyright']"
2,  ,0,[]
0,  ,0,[]
0,  ,0,[]
3,VLOG NO COPYRIGHT ,1256,"['vlog', 'no', 'copyright']"
0,PUNTA CANA Family Nacation 2019 ,1059,"['punta', 'cana', 'famili', 'nacat', '2019']"
5,  ,0,[]
3,  ,0,[]
0,NARMA DRONE 7 1 GOPRO HERO 2019 ,2552,"['narma', 'drone', '7', '1', 'gopro', 'hero', '2019']"
3,  ,0,[]
0,foon Head ,445,"['foon', 'head']"
2,III AS DD AA ,427,"['iii', 'as', 'dd', 'aa']"
0,28 ,57,['28']
0,  ,0,[]
1,RUSSIA READING VLOG ,364,"['russia', 'read', 'vlog']"
3,WE RiJDEN VERKEERD! ,1907,"['we', 'rijden', 'verkeerd', '!']"
3,TULO LAWAY! ,907,"['tulo', 'laway', '!']"
4,a6400 #VlogWithSony by Shubh.M a ,2321,"['a6400', '#', 'vlogwithsoni', 'by', 'shubh.m', 'a']"
0,  ,0,[]
0,#5 OF RJ ,398,"['#', '5', 'of', 'rj']"
3,SUPER YACHT CHIEF ENGINEER ,425,"['super', 'yacht', 'chief', 'engin']"
2,11 ,31,['11']
4,I RAPUNZEL 'HAREN! ,1576,"['i', 'rapunzel', ""'haren"", '!']"
1,11 ,38,['11']
2,  ,0,[]
3,? BAH! ViES! ,3417,"['?', 'bah', '!', 'vie', '!']"
3,SAMEN NAAR DE WC? ,2340,"['samen', 'naar', 'de', 'wc', '?']"
0,N ro JUARA HARAPA LOMEN VIDIO LU ,946,"['n', 'ro', 'juara', 'harapa', 'lomen', 'vidio', 'lu']"
1,a ,105,['a']
2,HD 4K FM5.30 REC VLOG ,315,"['hd', '4k', 'fm5.30', 'rec', 'vlog']"
2,BAUEN WIR EINE MONDBASIS? E ,2329,"['bauen', 'wir', 'ein', 'mondbasi', '?', 'e']"
2,NUESTRA SUSCRIPTORA CASA ABANDONADA ? I FILA INTACTA ,2535,"['nuestra', 'suscriptora', 'casa', 'abandonada', '?', 'i', 'fila', 'intacta']"
0,jiyeon ,153,['jiyeon']
0,#15 ,69,"['#', '15']"
4,ASI ME BANE ,863,"['asi', 'me', 'bane']"
0,VLOG 6 ENSENAME ,263,"['vlog', '6', 'ensenam']"
3,Egias ,1009,['egia']
1,  ,0,[]
1,TATRA VLOG 1.NAP ,2034,"['tatra', 'vlog', '1.nap']"
1,purple. PURPLEVLOG ,210,"['purpl', '.', 'purplevlog']"
3,LAU HOA QUA SON ,570,"['lau', 'hoa', 'qua', 'son']"
0,  ,0,[]
3,SLEEPLESS R IN WALKING ST PATTAYA 2019 MARCH ,1248,"['sleepless', 'r', 'in', 'walk', 'st', 'pattaya', '2019', 'march']"
1,ba hieu vlogs lam chau dong xuong mgw 25kg sac khong 16 ,3204,"['ba', 'hieu', 'vlog', 'lam', 'chau', 'dong', 'xuong', 'mgw', '25kg', 'sac', 'khong', '16']"
4,WEEKLY VLOG ,325,"['weekli', 'vlog']"
4,day in ,892,"['day', 'in']"
3,Li SCENES ,573,"['li', 'scene']"
4,  ,0,[]
3,A WEEK IN MY LIFE IN LA (VLOG) ,1567,"['a', 'week', 'in', 'my', 'life', 'in', 'la', '(', 'vlog', ')']"
3,it's christmas time ,745,"['it', ""'s"", 'christma', 'time']"
4,  ,0,[]
3,  ,0,[]
3,class tool the joys WHOLE of college FOODS Whole Foods photoshoot e I don't go to this school to we ,3996,"['class', 'tool', 'the', 'joy', 'whole', 'of', 'colleg', 'food', 'whole', 'food', 'photoshoot', 'e', 'i', 'do', ""n't"", 'go', 'to', 'thi', 'school', 'to', 'we']"
4,Cheer Viog! CHAMPIONS 2016 ,2480,"['cheer', 'viog', '!', 'champion', '2016']"
4,  ,0,[]
2,ATHENS Like a local VLOG 05 ,5674,"['athen', 'like', 'a', 'local', 'vlog', '05']"
4,RS ,166,['rs']
5,  ,0,[]
2,  ,0,[]
4,  ,0,[]
3,AMSTERDAM VLOG ,683,"['amsterdam', 'vlog']"
3,WHAT LIFE IS REALLY LIKE WITH A NEWBORN ,1913,"['what', 'life', 'is', 'realli', 'like', 'with', 'a', 'newborn']"
4,VLOG MOVIE The PART 3 ,1378,"['vlog', 'movi', 'the', 'part', '3']"
2,BEST VLOGGING SETUP ,491,"['best', 'vlog', 'setup']"
2,  ,0,[]
3,BRITISH AIRWAYS Vlag BUSINESS CLASS ,1873,"['british', 'airway', 'vlag', 'busi', 'class']"
3,  ,0,[]
2,New Zealard travel vlog ,797,"['new', 'zealard', 'travel', 'vlog']"
3,HIGH SCHOOL SPORTS DAY! ,1461,"['high', 'school', 'sport', 'day', '!']"
3,and DOTA JUST RS 5500 ,300,"['and', 'dota', 'just', 'rs', '5500']"
4,GONE WRONG ,1279,"['gone', 'wrong']"
3,VLOG 13 NEW ZEALAND POLICE ,1664,"['vlog', '13', 'new', 'zealand', 'polic']"
3,Maldives ,926,['maldiv']
3,Pedal That Show DAN'S EOB STRAT SETUP VLOG ,2564,"['pedal', 'that', 'show', 'dan', ""'s"", 'eob', 'strat', 'setup', 'vlog']"
3,  ,0,[]
4,Vision Viog SONGS You of 2018 ,1956,"['vision', 'viog', 'song', 'you', 'of', '2018']"
3,renovation begins! VLOG 1 RENO ,1519,"['renov', 'begin', '!', 'vlog', '1', 'reno']"
3,I'm Done ,590,"['i', ""'m"", 'done']"
3,  ,0,[]
3,THE SHEEP BARN ,515,"['the', 'sheep', 'barn']"
5,  ,0,[]
3,  ,0,[]
3,LADO STUDENT LIFE ,1453,"['lado', 'student', 'life']"
3,VLOG ,459,['vlog']
3,  ,0,[]
4,Barlie ? ,2633,"['barli', '?']"
3,MOVE IN WITH ME MY STAPARTMENT ,2068,"['move', 'in', 'with', 'me', 'my', 'stapart']"
3,INDIA VLOG PART 2 ,1545,"['india', 'vlog', 'part', '2']"
3,SKIING VLOG ,849,"['ski', 'vlog']"
3,WELCOME TO BALI ,2141,"['welcom', 'to', 'bali']"
2,HOW TO LIGHT YOUR VLOG ,872,"['how', 'to', 'light', 'your', 'vlog']"
3,Latin Grammys Angela Aguilar ,3550,"['latin', 'grammi', 'angela', 'aguilar']"
3,Nomad's /rails SOUTH GERMANY ,4025,"['nomad', ""'s"", '/rail', 'south', 'germani']"
4,a ,15,['a']
3,BEFORE you GO... ,1420,"['befor', 'you', 'go', '...']"
4,YouTube ,150,['youtub']
2,AD 3 DAYS IN LAKE DISTRICT ,627,"['ad', '3', 'day', 'in', 'lake', 'district']"
3,  ,0,[]
4,LLY WOU LOS ANGELES entre potes ,2396,"['lli', 'wou', 'lo', 'angel', 'entr', 'pote']"
3,VLOG NO COPYRIGHT ,1235,"['vlog', 'no', 'copyright']"
2,  ,0,[]
5,SHAWN TURNED INTO A DOG run ne Viston ,2237,"['shawn', 'turn', 'into', 'a', 'dog', 'run', 'ne', 'viston']"
3,  ,0,[]
3,PER NOJU MPER No JUM UMF NOJUMPER ,496,"['per', 'noju', 'mper', 'no', 'jum', 'umf', 'nojump']"
4,PZ4 ,141,['pz4']
3,A DAY IN MY LIFE GYM. FOOD. & FASHION ,930,"['a', 'day', 'in', 'my', 'life', 'gym', '.', 'food', '.', '&', 'fashion']"
3,TECH REVIEW BOYA BY-MM1 IN 2019? IS THIS CHEAP MICROPHONE STILL 06 WORTH THE MONEY? ,2701,"['tech', 'review', 'boya', 'by-mm1', 'in', '2019', '?', 'is', 'thi', 'cheap', 'microphon', 'still', '06', 'worth', 'the', 'money', '?']"
3,DETROIT PISIONS is ,580,"['detroit', 'pision', 'is']"
3,DUBAI VLOG ,1239,"['dubai', 'vlog']"
4,ESK ,193,['esk']
3,20 piece horn band ,4129,"['20', 'piec', 'horn', 'band']"
2,Restoration Hardware Dupe ,1399,"['restor', 'hardwar', 'dupe']"
4,Barbie ,1197,['barbi']
3,ADAY IN THE LIFE ,2021,"['aday', 'in', 'the', 'life']"
3,  ,0,[]
3,CUBAN STREET FOOD? ,955,"['cuban', 'street', 'food', '?']"
2,  ,0,[]
3,Viog ,206,['viog']
3,CARIBBEAN'S HIDDEN GEM ,1303,"['caribbean', ""'s"", 'hidden', 'gem']"
5,DOGGY INTRUDER ,1036,"['doggi', 'intrud']"
3,Aspen ,1492,['aspen']
3,VLOG NO COPYRIGHT ,1209,"['vlog', 'no', 'copyright']"
3,"LL VIDG 155 TAYAHUA, ZACATECAS CONCIERTO AUDITORIO NACIONAL 2.0 ",1342,"['ll', 'vidg', '155', 'tayahua', ',', 'zacateca', 'concierto', 'auditorio', 'nacion', '2.0']"
2,FEEDING FARMS ,325,"['feed', 'farm']"
3,"Vacanza, alle Maldive! ",1432,"['vacanza', ',', 'all', 'maldiv', '!']"
3,HOUSETOUR EHAT VLOG ,721,"['housetour', 'ehat', 'vlog']"
4,JAPAN VLOG ,562,"['japan', 'vlog']"
2,UNIVERSAL STUDIOS VLOG TOON UNIVERS 2/2 ,2516,"['univers', 'studio', 'vlog', 'toon', 'univ', '2/2']"
4,  ,0,[]
3,Dubai ,1622,['dubai']
4,  ,0,[]
2,CAMBRIDGE VLOG 32 CAMBRIDGE ,1465,"['cambridg', 'vlog', '32', 'cambridg']"
3,1 from jango.shortcuts 1nc 2 from django.http import H 3 from .keys import * 4 5 def login( (request): None 6 - 7 if not request. user. 19 6 8 return render request 9 10 username request. user. 11 12 DEVELOPER VLOG 13 api APT (auth) tweepy. 15 # TOOO: store some info about ,2700,"['1', 'from', 'jango.shortcut', '1nc', '2', 'from', 'django.http', 'import', 'h', '3', 'from', '.key', 'import', '*', '4', '5', 'def', 'login', '(', '(', 'request', ')', ':', 'none', '6', '-', '7', 'if', 'not', 'request', '.', 'user', '.', '19', '6', '8', 'return', 'render', 'request', '9', '10', 'usernam', 'request', '.', 'user', '.', '11', '12', 'develop', 'vlog', '13', 'api', 'apt', '(', 'auth', ')', 'tweepi', '.', '15', '#', 'tooo', ':', 'store', 'some', 'info', 'about']"
4,FRENCH TOAST ,1198,"['french', 'toast']"
3,  ,0,[]
4,  ,0,[]
3,  ,0,[]
3,VLOG NO COPYRIGHT ,1306,"['vlog', 'no', 'copyright']"
3,CAMNEWTON: GOING UNDER THE KNIFE ,1207,"['camnewton', ':', 'go', 'under', 'the', 'knife']"
3,TO DO GRADUATE! ,1523,"['to', 'do', 'graduat', '!']"
4,you $25 ,64,"['you', '$', '25']"
4,10 Years Home Haul. Road Trip 0&1 & Lush Project ,769,"['10', 'year', 'home', 'haul', '.', 'road', 'trip', '0', '&', '1', '&', 'lush', 'project']"
3,JFK TO CUN ,710,"['jfk', 'to', 'cun']"
3,BIG BEAR ROAD TRIP WITH FRIENDS! ,2430,"['big', 'bear', 'road', 'trip', 'with', 'friend', '!']"
3,  ,0,[]
4,2 I ,58,"['2', 'i']"
3,01 STUDIO VLOG ,440,"['01', 'studio', 'vlog']"
2,ROBIN HOOD? ENGLAND ,570,"['robin', 'hood', '?', 'england']"
3,  ,0,[]
3,iPhonel shopping ,1045,"['iphonel', 'shop']"
4,BAD JOKES CHALLENGE ,882,"['bad', 'joke', 'challeng']"
4,Europe Food Vlog ,819,"['europ', 'food', 'vlog']"
4,ARISHEA KHAN ,754,"['arishea', 'khan']"
3,BEST SETTINGS CANON G7X ,1016,"['best', 'set', 'canon', 'g7x']"
3,  ,0,[]
4,#AWunmasked ,118,"['#', 'awunmask']"
3,#NYFW ,933,"['#', 'nyfw']"
3,SOLO IN SINGAPORE ,845,"['solo', 'in', 'singapor']"
4,BOLLYWOOD DANCE CHALLENGE GUESS THE DANCE MOVE and WIN THE CHALLENGE ,1168,"['bollywood', 'danc', 'challeng', 'guess', 'the', 'danc', 'move', 'and', 'win', 'the', 'challeng']"
2,  ,0,[]
3,VLOG NO COPYRIGHT ,1241,"['vlog', 'no', 'copyright']"
2,AREQUIPA PERU ,1215,"['arequipa', 'peru']"
2,TOWER OF LONDON ENGLAND ,840,"['tower', 'of', 'london', 'england']"
3,#AWunmasked ,92,"['#', 'awunmask']"
3,SANTORINI ,741,['santorini']
4,LASTYEAR THE NIGHTMARE Princess ,1029,"['lastyear', 'the', 'nightmar', 'princess']"
3,TEXA ,362,['texa']
3,  ,0,[]
3,2019 Best Vlogging mic BOYA BOYA ,708,"['2019', 'best', 'vlog', 'mic', 'boya', 'boya']"
3,500K+ VIEWS Full Vlog FIRST DAY -BOARD VANDE BHARAT EXPRESS -DETALED REVEW ,2650,"['500k+', 'view', 'full', 'vlog', 'first', 'day', '-board', 'vand', 'bharat', 'express', '-detal', 'revew']"
3,SONY A6400 ,965,"['soni', 'a6400']"
2,  ,0,[]
3,NATIONAL GEOGRAPHIC Galapagos Expedition PART 1 ,3529,"['nation', 'geograph', 'galapago', 'expedit', 'part', '1']"
3,WD WHITE DETAILS ,707,"['wd', 'white', 'detail']"
4,ZOMBIES NEVER HAVE I EVER I IHAVE ,1121,"['zombi', 'never', 'have', 'i', 'ever', 'i', 'ihav']"
2,CAMBRIDGE VLOG 31 UNIVERSITYOF CAMBRIDGE ,1600,"['cambridg', 'vlog', '31', 'universityof', 'cambridg']"
3,ALL ,187,['all']
2,INCREDIBLE Grass BULGARIA SIGHTS ,2281,"['incred', 'grass', 'bulgaria', 'sight']"
4,YOU LAUGH YOU LOSE CHALLENGE ,789,"['you', 'laugh', 'you', 'lose', 'challeng']"
3,Epic sock Fail ,1386,"['epic', 'sock', 'fail']"
4,  ,0,[]
3,ANATOMY FLASH CARDS JOHN HANSEK SUNDAY STUDY ROUTINE ,1414,"['anatomi', 'flash', 'card', 'john', 'hansek', 'sunday', 'studi', 'routin']"
3,  ,0,[]
4,10 minute photo challenge ,550,"['10', 'minut', 'photo', 'challeng']"
3,CAMBRIDGE VLOG 28 UNIVERSITYOF MEXICO CAMBRIDGE ,2454,"['cambridg', 'vlog', '28', 'universityof', 'mexico', 'cambridg']"
2,KOREA VLOG nami island garden of morning-calm ,1198,"['korea', 'vlog', 'nami', 'island', 'garden', 'of', 'morning-calm']"
3,VLOG NO COPYRIGHT ,1260,"['vlog', 'no', 'copyright']"
3,Photo Low Price 98 chrome ,297,"['photo', 'low', 'price', '98', 'chrome']"
2,Pr FROM PHONE TO EXPORT ,1054,"['pr', 'from', 'phone', 'to', 'export']"
3,  ,0,[]
2,NOTTINGHAM ENGLAND ,713,"['nottingham', 'england']"
4,  ,0,[]
2,SOPHIA FLOERSCH by possion powered ,998,"['sophia', 'floersch', 'by', 'possion', 'power']"
3,SQ. much. Work. ,2578,"['sq', '.', 'much', '.', 'work', '.']"
4,  ,0,[]
3,the HAREM ISTANBUL ,674,"['the', 'harem', 'istanbul']"
3,MOL T1 L 106 T1 R 600 690 65 4-3.25 MOT GOO G90 MOA M03 512000 : 643 HDL 7 603 7-2.24 ADVANCED : 654 M97 P1 L2 &'n 1 PROGRAMMING 600 20.1 i 600 691 628 690 M30 4 TRICK 601 691 X0.05 7 691 628 ZO. 4-4.25 00 G90 653 YO. X0.05 5 M99 5 ,5018,"['mol', 't1', 'l', '106', 't1', 'r', '600', '690', '65', '4-3.25', 'mot', 'goo', 'g90', 'moa', 'm03', '512000', ':', '643', 'hdl', '7', '603', '7-2.24', 'advanc', ':', '654', 'm97', 'p1', 'l2', '&', ""'n"", '1', 'program', '600', '20.1', 'i', '600', '691', '628', '690', 'm30', '4', 'trick', '601', '691', 'x0.05', '7', '691', '628', 'zo', '.', '4-4.25', '00', 'g90', '653', 'yo', '.', 'x0.05', '5', 'm99', '5']"
3,PAKOWANIE NA HAWAJE ,2070,"['pakowani', 'na', 'hawaj']"
3,SITELIFE ,2165,['sitelif']
4,VLOG PROFESIONAL CUMA PAKE HAPE!! BIAR ADSENSE NGEBUT:D ,3033,"['vlog', 'profesion', 'cuma', 'pake', 'hape', '!', '!', 'biar', 'adsens', 'ngebut', ':', 'd']"
3,Miami ,2027,['miami']
3,KPL INDIAN SUPERMARKET TOUR ,996,"['kpl', 'indian', 'supermarket', 'tour']"
2,HEERING NYHAVN 12 COPENHAGEN WITH KIDS ,1425,"['heer', 'nyhavn', '12', 'copenhagen', 'with', 'kid']"
3,DAY IN THE LIFE OF A DOCTOR NIGHT SHIFT!! ,2855,"['day', 'in', 'the', 'life', 'of', 'a', 'doctor', 'night', 'shift', '!', '!']"
1,  ,0,[]
3,BOWLDERING SECRETS ,1862,"['bowlder', 'secret']"
3,PREMIOS BANDAMAX SANDAMAX Premios Bandamax De Angela Agular ,3670,"['premio', 'bandamax', 'sandamax', 'premio', 'bandamax', 'de', 'angela', 'agular']"
4,ta ,10,['ta']
2,  ,0,[]
4,TRUTH & DARE CHALLENGE ,756,"['truth', '&', 'dare', 'challeng']"
2,CAMBRIDGE VLOG 33 UNIVERSITY OF CAMBRIDGE ,1590,"['cambridg', 'vlog', '33', 'univers', 'of', 'cambridg']"
3,"Low Price $1 .299 $1, 1 ;phone Xs M ",1127,"['low', 'price', '$', '1', '.299', '$', '1', ',', '1', ';', 'phone', 'xs', 'm']"
4,EPIC VIOG ,1799,"['epic', 'viog']"
4,MISSION IMPOSSIBLE CHALLENGE ,1241,"['mission', 'imposs', 'challeng']"
3,BFF GIRLS NA DISNEY ,1664,"['bff', 'girl', 'na', 'disney']"
2,CAMBRIDGE VLOG 27 CAMBRIDGE ,1108,"['cambridg', 'vlog', '27', 'cambridg']"
3,Dubai (ANNIVERSARY NEW YEAR'S ,1242,"['dubai', '(', 'anniversari', 'new', 'year', ""'s""]"
1,  ,0,[]
4,5 SECOND Challenge ,1704,"['5', 'second', 'challeng']"
4,KETEMU LEE MIN H O ,520,"['ketemu', 'lee', 'min', 'h', 'o']"
4,SOUND EFFECTS CHALLENGE ARE YOU READY! ,641,"['sound', 'effect', 'challeng', 'are', 'you', 'readi', '!']"
3,  ,0,[]
4,23ridee video game covers *bit awards 2019 ,3949,"['23ride', 'video', 'game', 'cover', '*', 'bit', 'award', '2019']"
4,Teen Mom in HIGH SCHOOL ,2952,"['teen', 'mom', 'in', 'high', 'school']"
2,Decorating A Subcribers Home PHOTOGRID ,521,"['decor', 'a', 'subcrib', 'home', 'photogrid']"
2,NATIONAL GEOGRAPHIC Galapagos Expedit ion PART 2 ,3406,"['nation', 'geograph', 'galapago', 'expedit', 'ion', 'part', '2']"
4,EAT IT OR WEAR IT CHALLENGE ,1096,"['eat', 'it', 'or', 'wear', 'it', 'challeng']"
4,Travel To Dubai Emitates Alger Part 1 Dubal ,1489,"['travel', 'to', 'dubai', 'emit', 'alger', 'part', '1', 'dubal']"
3,  ,0,[]
3,  ,0,[]
4,NYURUH RIZKY NAZAR NGE-VLOG ,1107,"['nyuruh', 'rizki', 'nazar', 'nge-vlog']"
3,VLOG NO COPYRIGHT ,1192,"['vlog', 'no', 'copyright']"
3,  ,0,[]
2,NASIL VLOG CEKILIR? ,1221,"['nasil', 'vlog', 'cekilir', '?']"
4,SWEET is SPICY ,2345,"['sweet', 'is', 'spici']"
4,WEEKENDING 2 MILLION WITH OUR YOUTUBE LIL PAPPU VIEWS ,2005,"['weekend', '2', 'million', 'with', 'our', 'youtub', 'lil', 'pappu', 'view']"
2,CAMBRIDGE VLOG 34 UNIVERSITYOE CAMBRIDGE ,1576,"['cambridg', 'vlog', '34', 'universityo', 'cambridg']"
5,VOTFI) POLAR POPRES ,362,"['votfi', ')', 'polar', 'popr']"
2,KING'S College LONDON A OHRISTMAS CONGERT SOLO A DOING LAUNDRY AT STAMFORD STREET APARTMENTS ,882,"['king', ""'s"", 'colleg', 'london', 'a', 'ohristma', 'congert', 'solo', 'a', 'do', 'laundri', 'at', 'stamford', 'street', 'apart']"
4,  ,0,[]
4,for Nack for The citric acid (present in time casity borbed in the there peels can elough dead skin cells Violed eyes from FRENCH FRIES CHALLENGE ,2449,"['for', 'nack', 'for', 'the', 'citric', 'acid', '(', 'present', 'in', 'time', 'casiti', 'borb', 'in', 'the', 'there', 'peel', 'can', 'elough', 'dead', 'skin', 'cell', 'viol', 'eye', 'from', 'french', 'fri', 'challeng']"
3,  ,0,[]
3,  ,0,[]
3,HOW TO NEGOTIATE ,2478,"['how', 'to', 'negoti']"
4,SKY AND JT REUNITED!! ,1321,"['ski', 'and', 'jt', 'reunit', '!', '!']"
2,c A DAY IN NY LIFE. AMAZING SHOPPING TIPS ,678,"['c', 'a', 'day', 'in', 'ny', 'life', '.', 'amaz', 'shop', 'tip']"
3,PEPE AGUILAR LVLOG 149 ,195,"['pepe', 'aguilar', 'lvlog', '149']"
3,Vlog ze stedreho one ,1548,"['vlog', 'ze', 'stedreho', 'one']"
4,  ,0,[]
2,  ,0,[]
2,  ,0,[]
3,Alisveris Vlogu ,1173,"['alisveri', 'vlogu']"
3,2Js LAZY YLOG #41 CHAMPIONS LEAGUE ,1252,"['2j', 'lazi', 'ylog', '#', '41', 'champion', 'leagu']"
4,BLOOPERS ,529,['blooper']
